RowNumber,CustomerId,Surname,First Name,Date of Birth,Gender,Marital Status,Number of Dependents,Occupation,Income,Education Level,Address,Contact Information,Customer Tenure,Customer Segment,Preferred Communication Channel,Credit Score,Credit History Length,Outstanding Loans,Churn Flag,Churn Reason,Churn Date,Balance,NumOfProducts,NumComplaints
43894,fbed319b-4b43-4e7c-99c8-db472d340596,Long,Angela,2006-01-12,Male,Single,3,Arts administrator,38312.4,High School,"49798 Patricia Inlet
Kristiburgh, MD 53151",(964)229-5435x41091,4,SME,Phone,824,19,4746.81,0,,,154261.36,2,9
30231,c793dafe-d707-40aa-bd48-52c8c6049cc3,Rodriguez,Shannon,1960-03-20,Female,Divorced,0,Science writer,42011.17,High School,"532 Jennifer Springs Apt. 268
East Alan, GA 07732",4234601414,26,Corporate,Phone,574,8,49996.69,0,,,155617.36,4,7
102309,da880a3d-39f1-41d9-9d99-c6ef5b8b08a9,Floyd,Christopher,1970-12-30,Male,Divorced,3,Public relations account executive,26344.37,Master's,"898 Edwards Knoll Suite 627
North James, ME 19728",001-731-621-9058x02949,29,SME,Phone,537,18,8211.92,0,,,189333.23,5,2
91096,452605ba-4a36-4d71-a96b-c128d94452c0,Booker,Anthony,1997-08-24,Male,Married,5,"Engineer, materials",95104.71,Bachelor's,"385 Samantha Vista
Brianstad, NC 47806",386-443-0621x9706,5,Retail,Phone,769,10,1524.29,0,,,85186.31,1,7
85341,1ad9bb9f-2753-4a8e-b716-d03b856e780d,Garcia,Brittany,1955-11-01,Female,Married,0,Public relations officer,41132.21,Master's,"57135 Shannon Road Apt. 079
Lake Timothy, HI 37636",001-419-619-1761x067,8,Corporate,Email,744,28,6732.58,0,,,234975.74,2,0
65707,2bc7a65b-8683-47b6-a4a4-697dc889e421,Brown,Susan,1988-11-03,Female,Single,2,"Surveyor, building",63313.13,Bachelor's,"3527 Katherine Stream Suite 319
North Reginatown, CO 54439",(413)284-9679x6868,6,SME,Email,798,15,34264.13,0,,,124120.9,3,10
109952,2abfc5d0-41c7-48dc-b5ec-46dd37b39c50,Campbell,Sarah,1950-12-14,Male,Single,5,"Accountant, chartered public finance",6842.82,Diploma,"79546 Nathan Club
Port Rebeccaview, NM 45222",001-731-489-6977x570,1,Corporate,Email,575,9,45062.06,0,,,100848.22,4,0
29849,879e178b-944b-45d3-9c29-5dcab2a2e513,Wright,Elaine,2001-11-30,Female,Married,1,"Scientist, marine",10522.64,Master's,"893 Daniel Harbor Apt. 790
East Charlesborough, DE 91844",(323)875-1996x77576,1,Corporate,Email,396,27,12404.83,0,,,182909.66,3,7
94417,4541ef78-a1a5-4f9f-a30c-0a6cdb58f25d,Miller,Anthony,1992-05-23,Female,Single,4,"Surveyor, land/geomatics",65598.52,Diploma,"84780 Heather Island
South Denisemouth, AL 59757",(944)690-1870,9,Retail,Email,641,20,26405.81,0,,,241452.84,4,0
92331,5e4a101a-b9c6-42e0-ad0e-647339f4c388,Perez,Philip,1956-03-26,Male,Married,2,Systems developer,50117.19,High School,"16295 Rachel Falls
Theodoreberg, GA 02192",001-502-419-8702x238,7,SME,Phone,543,8,24115.04,0,,,49048.48,3,5
83648,0333c60f-6879-4fa1-98d4-0abe79f410d8,Stuart,Darin,1976-11-09,Male,Single,0,Biomedical scientist,56760.61,Bachelor's,"4494 Durham Way Apt. 430
East Brittany, CT 09935",(376)219-7604x4449,6,Retail,Phone,831,14,40881.52,0,,,26544.33,4,1
1523,f7830e39-b3f7-4675-8499-fcbcf5fd47c9,Garcia,Brianna,1959-10-20,Male,Single,4,"Scientist, clinical (histocompatibility and immunogenetics)",14309.73,Bachelor's,"8205 Dawn Brooks
Grahamchester, NM 26086",001-658-554-3654,17,Corporate,Phone,540,22,7472.59,0,,,215797.1,3,1
87757,bf967c51-b5ef-4bf8-a24d-03bc35e90ada,Miller,Richard,1968-06-20,Male,Single,5,Biomedical engineer,16683.62,Master's,"8273 Kimberly Via
Jimenezton, LA 54556",605.561.8731x32842,13,Retail,Phone,491,12,13539.47,1,Account Closure,2024-03-09,12069.8,5,10
4144,d0bff4f5-6780-4b1d-8e9c-dd36b24ff4b3,Shaw,Dylan,1979-04-06,Female,Divorced,3,Newspaper journalist,78628.47,Bachelor's,"66572 Jenny Land Suite 947
North Stevenberg, MA 34437",357-408-1426,7,Retail,Phone,419,4,11162.49,1,Relocation,2024-02-16,76512.21,2,8
86080,5a35e324-757d-44a3-ad7e-f2424f8d5eab,Moore,Edward,1958-03-06,Male,Divorced,2,Furniture designer,76306.88,High School,"PSC 7747, Box 1491
APO AE 27002",739-453-1187x08923,26,Retail,Email,411,23,42569.05,0,,,48221.06,1,0
9668,e5f88e33-9fc9-4eb7-a890-a07a8b16bfe2,Moore,Brian,1959-11-10,Male,Divorced,3,Chief Technology Officer,49039.12,Bachelor's,"2915 Cooley Extension
North Thomasshire, CT 04614",+1-341-481-1607x88887,26,Corporate,Phone,594,28,11456.97,1,Account Closure,2024-06-09,132.68,3,4
37792,113d2034-ce9b-4730-9835-3620f6a2cf87,Butler,Christina,1953-11-01,Male,Divorced,2,Freight forwarder,76844.27,Bachelor's,"4062 Mckay Avenue Apt. 866
South Michael, SD 06706",+1-963-585-0914x444,7,Corporate,Phone,512,25,44846.68,0,,,206627.07,2,5
99626,f9a8e1b8-f80f-4f5f-8825-c4842145b9eb,Reed,David,1950-09-17,Female,Single,2,"Buyer, industrial",88110.32,High School,"570 Rodney Manors Suite 128
Castrostad, DE 02819",+1-704-761-0942x148,27,Retail,Phone,345,18,29976.72,1,Account Closure,2024-03-17,13190.08,2,1
104217,44d8043d-194a-4d9c-8b22-0bdebb154032,Shepard,Jared,1987-06-30,Female,Divorced,0,Wellsite geologist,94328.46,Diploma,"092 Cheryl Bypass Suite 350
Isaacside, MT 99317",3687087560,4,Retail,Phone,414,30,25066.54,0,,,53546.1,3,1
50138,8bae343a-8e97-482c-a8c3-7c345f00114d,Kennedy,Tara,1970-12-09,Male,Divorced,2,Web designer,40016.66,High School,"3616 Natalie Valleys
Jonesland, GU 89076",730-714-5925x879,20,SME,Email,580,28,11131.09,0,,,20772.8,5,0
10215,4258eb24-f7bf-468e-a958-4cee461289f8,Wood,Erica,1952-03-07,Male,Divorced,3,Archaeologist,87044.53,Diploma,"064 Russell Junctions
Morrismouth, MT 63015",(390)444-0875x29680,4,SME,Phone,556,7,45026.3,0,,,27360.58,3,4
14702,4ace223a-c867-40ef-a031-f6e1a672f7f7,Peters,Troy,1998-09-11,Female,Married,5,"Doctor, hospital",36971.24,Master's,"2042 Jacob Row
West Audreyside, FL 20457",001-850-398-6133,13,SME,Email,443,13,2995.7,0,,,47647.25,4,0
43289,fa5b184c-2faa-4a49-801b-d1ae32540ba8,Lawrence,Dylan,1966-02-24,Female,Single,0,"Conservation officer, historic buildings",21854.98,Master's,"31588 Smith Mews
Downsport, NY 09530",892.615.7364,23,SME,Email,680,17,26876.43,0,,,98961.71,2,9
79382,540b76bb-0f17-4222-a106-8aa888f1921f,Morrison,Nancy,1969-07-02,Female,Divorced,4,Hospital pharmacist,81431.1,High School,"606 Nicholson Underpass Apt. 675
Thomasberg, ME 66881",+1-256-883-8239x84774,9,SME,Email,672,25,29072.01,0,,,49342.63,4,7
8684,b63efdab-a02a-474b-afc2-e38fd38fe57a,Hartman,Natalie,1989-10-13,Female,Married,1,Land/geomatics surveyor,29022.73,Diploma,"040 Roberts Terrace Suite 528
Youngmouth, MP 94388",846-743-3113,11,Retail,Phone,302,11,26660.09,0,,,52954.49,5,5
98051,7d73551a-8557-4e1a-acf5-1d84abd55f25,Holt,Bobby,1955-07-17,Female,Divorced,3,Art gallery manager,22570.02,Diploma,"002 Green Ridges Suite 048
North Lisa, WY 01083",666-454-3629x02578,9,Corporate,Email,709,26,33927.15,0,,,70276.92,5,10
45221,fc935c72-43d2-44a8-a6e6-3571844b6c67,Ochoa,David,1982-05-21,Female,Single,0,Sub,85185.02,Master's,"PSC 1152, Box 7801
APO AP 35871",815-872-2199,4,SME,Phone,654,27,46210.62,1,Account Closure,2024-03-10,13008.11,2,7
87865,67ea6c23-8b39-428e-988b-00cd701adfe1,Rogers,Steven,1983-04-10,Female,Divorced,1,Advertising art director,8672.7,Diploma,"532 Riley Park Apt. 031
Port Terri, FM 80252",+1-861-415-4951,4,Corporate,Email,691,13,5241.88,0,,,201164.28,2,3
114381,51e51e01-3783-41fb-a81e-5d087e8db947,Santos,Ashley,1962-06-07,Male,Single,1,"Production assistant, television",16145.82,High School,"3970 Shannon Views
New Kenneth, UT 68648",977-305-8154x2284,30,Retail,Phone,753,25,6178.01,0,,,105206.08,4,9
105858,05738744-ebd6-48e5-b7cf-acf29772038a,Espinoza,Jessica,1967-09-21,Female,Married,5,Adult guidance worker,14150.34,Master's,"46006 Darrell Track Apt. 612
Vanessashire, CO 19096",001-833-608-6194x08245,19,SME,Phone,712,25,5476.72,0,,,2214.02,4,0
16784,b3ececa3-7d5c-4881-97ad-2c1d97be34f3,Jones,Catherine,1972-06-23,Female,Single,5,"Therapist, horticultural",94741.65,High School,"314 James Crossroad
South Erika, IN 06243",442.495.6935x307,1,Retail,Phone,385,5,38226.2,0,,,211886.07,1,9
31070,964ba5ec-37c2-4944-a8dc-31fc5eb01fa6,Turner,Veronica,1964-06-09,Male,Divorced,5,Structural engineer,26406.8,Bachelor's,"7467 Hernandez Garden Apt. 630
Williamsburgh, PA 82393",346-579-0170,14,Retail,Phone,580,22,9965.99,0,,,92811.63,4,2
55704,008ece09-dbdf-42a2-8fd3-1d1129e5da3a,Calderon,Elizabeth,2000-01-02,Male,Married,4,Social researcher,70883.86,High School,"1751 Kim Groves
East William, AK 95439",411-798-7333x80194,26,SME,Email,313,15,37653.98,1,Better Offers Elsewhere,2024-03-23,29727.75,3,6
107823,19f03808-1c90-46d5-8e4b-a7a765d72f5b,Lopez,Annette,1995-08-05,Male,Divorced,5,Hydrogeologist,7052.73,High School,"2996 Moore Ports
Port Rebeccashire, NE 24015",861.326.7102,13,Corporate,Phone,678,21,6557.08,0,,,191088.74,2,4
14068,88b848c0-c5e4-43ad-badb-70ce9cf4943a,Weber,David,1954-04-12,Female,Divorced,3,Oncologist,74950.64,Diploma,"03422 Davis Coves Apt. 659
East Ashley, CT 83592",+1-850-739-3447x7464,28,Retail,Email,439,12,28152.69,0,,,148250.62,2,2
69438,76316b4b-bc27-4ae0-bf0c-6e64f97a39dc,Michael,Fernando,1982-03-02,Male,Single,4,Data scientist,91459.06,Bachelor's,"96977 John Summit
Graychester, MN 04983",+1-861-380-6771,5,Retail,Phone,417,21,2618.23,1,Account Closure,2024-07-05,24838.04,5,10
88235,fbf033a5-7abd-4d73-ae7c-9911fb3feb00,Church,Angela,1996-04-19,Male,Married,2,Water engineer,26917.99,Diploma,"1156 Jacob Corner Suite 727
North Michele, MI 44996",287.328.3631x766,18,SME,Phone,419,5,11395.07,0,,,97112.13,5,8
41115,cb0aa953-6301-468a-8d32-f27831183cb0,Carey,Lauren,1972-01-18,Female,Single,1,Chartered certified accountant,94267.5,Master's,"002 Flores Drive Suite 118
East Thomasshire, GU 68175",999-719-0686x452,25,Retail,Email,314,9,10469.39,0,,,108260.55,1,4
25325,9c225892-cbfb-441e-97ae-18381ee31316,Cunningham,Sheena,1974-06-25,Male,Divorced,1,Agricultural engineer,82984.87,High School,"803 Cortez Pass
Lake Eugene, HI 54116",642-939-7863,29,Corporate,Email,776,26,16074.13,0,,,92373.25,3,10
68392,f031b19a-d57b-452a-99e8-9aec8f28f063,White,Willie,1957-08-26,Female,Single,0,Media buyer,35682.19,High School,"86261 Michael Green
North Fernando, SD 25316",499.701.3598x9641,9,Corporate,Email,639,13,37199.16,0,,,134456.34,2,7
63592,b2b7f9eb-2383-4a9d-abfa-6405ad01283f,Mitchell,Elizabeth,1960-05-16,Male,Married,2,Optometrist,60087.58,Diploma,"417 Omar Stravenue
South Matthew, AS 57951",+1-856-814-6662,26,SME,Email,760,27,17761.71,1,Account Closure,2024-02-26,3486.05,1,4
1518,ebfffd0a-9d36-45c6-a4d7-76d89ee0c762,Shields,Robin,1970-12-13,Male,Married,0,Aid worker,6270.74,High School,"09878 Oneal Greens Suite 736
Allisonside, MI 91532",+1-826-738-3938x96875,26,SME,Phone,509,30,13564.93,0,,,234912.32,3,9
18907,346d5a0b-8fee-4136-8422-ecdc8e6c381c,Giles,Clarence,1950-01-01,Female,Single,4,Horticultural therapist,97032.18,Diploma,"330 Lori Shores
Annamouth, AR 55840",+1-847-714-7519,29,SME,Phone,575,28,19595.64,0,,,75968.38,5,5
25893,88ea0109-5a8e-4fbe-b41a-b92c81e19573,Mosley,Jacob,1990-07-08,Female,Divorced,2,"Therapist, horticultural",45057.52,Diploma,"Unit 7675 Box 2415
DPO AA 79522",209.675.0108,13,Retail,Email,329,7,39633.8,0,,,172677.87,5,2
14608,88719e5f-e2dd-4fcc-9cf1-ccaf64b33360,Greene,Shane,1989-12-13,Male,Single,2,Accommodation manager,87320.92,Diploma,"278 Diaz Mill Apt. 653
South Andrewview, SC 60241",665.214.5090x7101,19,Corporate,Phone,850,4,43084.59,0,,,64529.44,4,7
187,44a0d663-6de2-4446-97f0-b7ef389094fd,Vincent,Ryan,1961-06-24,Female,Divorced,5,Fine artist,45064.12,Diploma,"9009 Cruz Green
North Matthewmouth, KY 06037",(233)567-9916,26,SME,Email,415,17,13464.68,0,,,168572.41,1,8
105321,f74f8931-e49f-4627-9c9c-a3ebf8dcd01d,Vasquez,Travis,1981-07-03,Male,Married,4,Personal assistant,58492.68,High School,"987 Boyd Plaza Apt. 881
Port Jessicaside, AZ 83574",971.813.7334x9190,18,Retail,Phone,357,22,27405.91,0,,,229465.28,4,6
1593,66f2d39e-7d8f-4dd1-b1b9-d32838712feb,Carlson,Michael,1953-09-08,Male,Divorced,5,Engineering geologist,80833.7,High School,"22572 Tanya Highway Apt. 373
Margaretbury, NY 82190",001-867-425-5499x971,20,Retail,Phone,360,24,32353.14,0,,,141004.43,5,5
34924,5142d0f1-8097-4f05-b435-a359c9bb2ee5,Lewis,Angela,1985-05-28,Male,Married,5,Magazine journalist,90907.99,High School,"153 Barbara Villages
Steeleport, LA 31508",273.577.0404x43031,9,Retail,Phone,732,4,4623.11,0,,,75631.86,5,9
113889,c288fa7a-ba96-45c9-a6ad-8cef5ac86346,Kennedy,Sarah,1997-10-25,Female,Married,4,"Journalist, newspaper",29308.91,Diploma,"627 Crystal Shore
South Anthony, VA 94392",(305)816-4322x486,21,SME,Email,653,4,41247.14,0,,,32238.62,2,4
83781,d3ba2ea3-82c0-4383-985a-4bfff9257eb5,Boone,Keith,1983-03-15,Male,Married,4,"Teacher, secondary school",87468.03,Bachelor's,"5011 Jason Circle
Port Lauraborough, IN 16784",(911)446-5882x838,2,SME,Email,428,26,33481.78,0,,,97736.17,5,2
70797,32be55ec-4006-4327-8fca-996c938733ee,Walter,Paul,1982-06-21,Male,Married,0,Rural practice surveyor,43926.47,High School,"392 Johnston Streets Apt. 670
Luceroton, CO 41772",470.541.3311x3968,11,SME,Email,459,13,7133.05,0,,,101702.57,3,10
114897,4bda2faf-bedc-426d-8ed2-88953931d07b,Chambers,Brian,2001-05-19,Male,Single,5,"Sales professional, IT",18098.08,High School,"2140 Kim Gateway
Terryfurt, GU 82699",+1-801-868-1404x55908,20,SME,Phone,327,11,37384.98,0,,,79215.0,5,7
56651,02ba88e7-cad9-4fe3-b2ee-60cb7152650f,Cohen,Barbara,1983-01-14,Female,Married,2,Community development worker,91609.0,Master's,"959 Linda Fort
Lisaton, AZ 55375",787-762-5867,5,Corporate,Phone,483,13,29278.18,0,,,233145.64,3,0
99954,1689f411-e83c-4b27-8265-a355ad6aa88a,Coleman,Roberto,1996-10-30,Female,Married,5,Town planner,93541.0,High School,"26863 Charles Fall
Port Kimberlyview, MS 13683",477.737.3664x12217,4,Retail,Email,530,26,48958.96,0,,,211120.48,5,4
6109,f00388c6-211e-43ed-866b-469b6393bee4,Estes,Thomas,1976-01-26,Male,Divorced,4,Tax adviser,34346.68,Master's,"476 Lambert Courts Suite 318
Lake Danielleside, LA 35879",001-556-627-1651x5311,6,SME,Phone,748,14,18716.62,0,,,177052.98,3,0
506,ebec2f49-e09f-4f60-885c-d1fce312a0ab,Morgan,Jamie,1973-08-29,Female,Divorced,0,Medical secretary,48746.6,Diploma,"9434 Hernandez Fort
Joannaborough, VT 16881",382.966.1026x548,28,Retail,Phone,458,12,18868.65,0,,,39943.5,4,0
110607,47fb5846-2b85-4b51-ba74-c52a478577e0,Jordan,Casey,1991-09-16,Male,Single,2,International aid/development worker,15396.9,Bachelor's,"935 Mitchell Mews Apt. 522
Jonesstad, MD 18517",(276)448-5950x54593,9,Retail,Phone,357,3,13300.78,0,,,99244.24,3,3
22496,57480b62-53d3-4c2d-a4f0-890927deeb4a,Williams,Andrew,2000-10-21,Female,Divorced,1,Best boy,51261.16,High School,"86164 Victor Ports
South Alexis, IL 21559",+1-594-716-5185x754,18,Corporate,Email,575,8,16473.17,0,,,139935.25,3,9
33810,8b5371e4-a008-4df2-9d65-490cdf6fd3cb,Mack,Anna,1964-12-13,Male,Single,0,Retail banker,78300.49,High School,"337 Williams Road Suite 052
Buchanantown, FL 66870",(320)286-1209,28,Corporate,Phone,744,11,24733.49,0,,,117476.62,4,10
96050,fbe020c3-8159-40c4-a66d-227a36c1cfff,Silva,Matthew,1954-01-08,Female,Married,3,Chief of Staff,6558.59,Diploma,"6361 Johnson Alley
Matthewport, NH 01009",7968160470,26,Retail,Phone,369,28,32938.24,0,,,29061.98,5,4
90285,a5f4c429-bd43-4bcc-84c6-a2cc0304e62b,Mack,Vanessa,1949-06-20,Female,Divorced,0,Farm manager,77599.19,Diploma,"99446 Coleman Passage
Sullivanberg, WY 01848",686.377.8651x43295,11,Corporate,Email,419,25,20914.14,0,,,156094.25,1,8
23049,b0d3a7cf-be05-4180-ae2b-6e1fe24efbbc,Sanchez,Jamie,1971-12-11,Female,Single,2,Land,6242.72,Diploma,"1965 Kaitlyn Plains
East Christon, NY 48658",3824352250,23,Corporate,Phone,714,21,2919.32,0,,,115683.02,3,7
48055,b8c0a135-a1c7-4f90-8d8e-9ae82b53a3de,Rivers,Dawn,1958-03-23,Female,Divorced,5,Geochemist,70457.46,Master's,"332 Laura Lodge Apt. 687
North Keith, NJ 26132",001-980-466-6676x151,18,Retail,Phone,433,14,31759.27,1,Account Closure,2024-01-29,11211.04,2,6
86626,705b0df4-8295-49d7-ab5a-c66f2560332c,Robinson,Jack,1968-09-23,Male,Married,1,"Merchandiser, retail",22437.93,Master's,"011 Michelle Road
South Scottbury, PA 09311",9612950444,9,Retail,Email,675,14,21387.49,0,,,105942.33,5,5
64707,cbc6aee1-825f-422f-b61f-40de10cfefce,Roy,Laura,1988-07-19,Female,Single,4,Production engineer,68486.91,Master's,"4270 Braun Views Suite 280
Donnaton, NV 16834",(254)217-2548x1221,5,SME,Phone,582,13,5360.71,0,,,89711.01,5,7
101384,62bedd1b-39af-4774-b470-3919801e0d80,Townsend,Jonathan,1982-04-12,Male,Single,0,Medical technical officer,82026.3,High School,"88287 Brenda Walk Suite 581
Ruthstad, AL 72173",001-530-559-3195x451,20,Retail,Email,507,20,35066.0,0,,,195581.79,4,1
21487,9f2d35ad-ed5e-4b08-884c-91c68a5cc321,Patton,Joshua,1973-09-22,Male,Divorced,4,"Lecturer, higher education",34285.39,Bachelor's,"7462 Miller Radial
Stephanieside, TN 91711",+1-829-759-7440,25,SME,Email,393,28,37970.61,0,,,239100.4,1,5
51480,c5bd9202-a051-4d18-ad0a-b14088576bd0,Martinez,Elizabeth,1980-03-07,Female,Married,4,Psychiatric nurse,27804.46,High School,"1900 Calhoun Road Apt. 382
South Jennifer, PR 52866",812-218-9275,2,SME,Phone,471,7,11981.16,0,,,209368.9,2,4
109753,66271991-d881-40b4-82c8-adde85626d2a,Hernandez,Ryan,1957-08-01,Female,Divorced,2,"Exhibitions officer, museum/gallery",56682.93,Bachelor's,"06469 Clarke Square Apt. 656
Port Jason, MA 36139",946.392.0177,29,Corporate,Email,787,18,21421.11,0,,,83349.61,3,9
81331,c13a66e9-5abc-4396-aba0-0b7caca60d5a,Meyer,David,1971-04-06,Female,Divorced,2,"Engineer, water",99024.15,Diploma,"446 Helen Oval
South Zacharychester, MP 23616",+1-285-734-6233x06145,16,SME,Email,595,1,40612.26,0,,,117010.71,5,7
74932,98a64dd1-150b-4c2d-96ec-2d16b0de836a,Ward,Robert,1955-08-01,Female,Married,3,Medical technical officer,56491.1,High School,"525 Yvonne Overpass Apt. 933
West Austinfurt, MP 05767",267-892-3742x1142,27,Corporate,Email,651,28,29485.0,0,,,195469.73,4,9
29274,3a7504a7-f4d8-45ef-8c82-7f7faa20b1e3,Merritt,Justin,1972-02-22,Female,Married,4,"Engineer, production",47937.83,Diploma,"419 Peter Place
Lake Mary, PW 36233",+1-734-537-4887,16,Retail,Phone,669,9,1563.23,0,,,54348.75,2,0
26775,7cd660d9-b8d0-4dcc-bf35-1e5ee461f773,Stevens,Alan,1976-10-30,Female,Divorced,0,"Embryologist, clinical",88452.37,Bachelor's,"4265 David Throughway
Zoeland, OH 98250",001-785-903-6319x5628,8,Corporate,Phone,839,6,22178.29,0,,,130583.44,5,8
73067,835c3774-272a-45ef-9f7f-378fb1392d75,Hess,Sandra,1978-02-15,Female,Divorced,2,"Editor, commissioning",87080.25,Master's,"70143 Tina Stream Apt. 664
Jesustown, HI 29709",508-869-4270,2,Retail,Phone,536,6,16384.1,1,Relocation,2024-04-15,18355.39,4,9
115266,86da10ef-13b5-444f-914e-aba9f373c518,Glover,Danielle,1994-02-06,Female,Single,0,Radio producer,54474.33,Bachelor's,"9416 Ramos Shore Apt. 846
North Rachelchester, NM 31129",209-363-8548,22,SME,Email,301,30,18922.62,0,,,118465.88,5,7
66596,94eee908-7b56-47d0-a961-084989b393a8,Dixon,Matthew,1965-04-02,Female,Single,4,Lexicographer,45308.88,Master's,"0402 Jim Plains Apt. 998
Port Kevin, MP 98639",897-436-7821x1750,10,SME,Phone,319,29,12635.98,0,,,240109.22,2,4
87080,4238f1fe-879d-470e-933b-2bdb90c957b3,Dillon,Melissa,1955-05-09,Female,Single,0,Volunteer coordinator,39519.44,Master's,"7629 David Ville Suite 623
West Julie, NH 80700",+1-259-637-9586x9555,13,SME,Email,671,7,41597.51,0,,,156858.71,1,1
100306,848775f6-61c2-40c2-b0a6-caaa87f5172b,Kelly,Sean,1979-10-15,Female,Single,0,"Administrator, Civil Service",33056.32,Bachelor's,"89438 Schmidt Mill
Barbaratown, MO 39854",001-379-594-3210,4,SME,Phone,408,8,30928.83,0,,,202295.41,5,5
22003,68a5f70f-b92b-4921-98be-d06d77c8ca35,Mcmillan,Benjamin,1975-07-11,Male,Single,0,"Pharmacist, community",35679.11,Master's,"4932 Meyer Pines Suite 968
New Samantha, AS 56867",001-502-703-1825x2304,18,Retail,Phone,747,25,45170.31,0,,,161835.56,4,6
13135,f57a8a81-b84a-400e-98f0-ad517bf2baee,Davis,Heather,1995-09-05,Female,Married,3,Drilling engineer,39651.56,Master's,"613 Daniel Fords
Gibsonland, MT 84151",713-205-6449x265,12,Corporate,Phone,364,13,8936.22,1,Service Issues,2024-04-14,9584.31,2,6
34305,95464919-ce35-4a07-b69a-f2057b505e06,Ramirez,Todd,1954-11-13,Male,Married,1,Public affairs consultant,26664.25,Bachelor's,"293 Gonzalez Flat
Jeffreyfort, LA 76051",(773)724-0111,14,Corporate,Email,485,25,40072.47,0,,,219830.61,4,10
56860,18507f57-8b26-408b-9954-8a52d0099a27,Weeks,Robert,1964-08-03,Female,Married,4,Chief Marketing Officer,82437.34,Bachelor's,"Unit 5749 Box 9571
DPO AP 94800",652.561.5507x470,22,Retail,Email,758,29,4573.44,0,,,235165.94,4,7
64796,0454f83e-d4bb-4b5b-b8d6-276a1a39f6c0,Nixon,Jordan,1975-12-05,Male,Single,2,Colour technologist,94111.87,Bachelor's,"4533 Michael Manors Suite 035
West Teresaview, TX 93872",+1-492-797-1071x291,12,Corporate,Email,837,23,9172.54,0,,,137364.41,3,6
39169,ea50bff8-3a51-4b2b-8f40-0497da17c65a,Moore,Jennifer,2006-03-22,Male,Married,3,"Therapist, art",53096.13,Bachelor's,"83717 Latoya Spur
Kempville, FM 33416",698.252.6631,30,SME,Email,728,11,14636.6,1,Relocation,2024-03-03,10129.34,5,10
53087,43af4748-9e2f-45ed-a6a7-7e1760d003e4,Collins,Edward,1959-09-02,Male,Single,4,"Designer, interior/spatial",25910.93,Diploma,"9763 White Trafficway Apt. 255
Lake Jessicaville, GA 85380",6162201675,4,SME,Email,494,23,24646.96,0,,,211409.03,1,9
90713,b2f15182-5dfc-438f-be23-b1f26f639e24,Hernandez,Brandy,1956-10-01,Male,Divorced,2,Publishing rights manager,15718.13,Master's,"86261 Daniel Fields Suite 235
North Louis, NH 91094",+1-879-909-8400x21358,20,Corporate,Phone,757,18,37857.53,0,,,247839.21,4,3
75261,9e23e4d1-064f-4baf-a393-92505b222c2a,Little,Mitchell,1965-04-02,Female,Single,1,"Journalist, newspaper",18436.7,High School,"892 Cooper Walks
Floresmouth, GA 91215",(521)688-9946,26,Retail,Email,753,11,14804.85,0,,,34970.6,4,0
94607,67900674-2e99-431f-bf9d-030f8f975755,Phillips,Hannah,1986-11-01,Female,Married,2,Theatre director,43766.77,High School,"0572 Hart Green Apt. 232
East Kristinshire, MP 95294",(200)835-8033,23,Corporate,Phone,634,16,37094.61,0,,,132796.16,2,4
33023,8373935c-8928-47a2-a4e2-d423433e8260,Ellis,Emily,1988-11-12,Female,Married,5,Television production assistant,93411.95,Bachelor's,"85508 Dickson Mission
Lake Jason, OH 75115",212.894.3961,25,Corporate,Phone,665,17,28574.7,0,,,71152.42,2,5
